DCS_TAG,TagComment,Type,ITEM,ItemComment,RangeHI,RangeLO,UNIT,DataType,Array1,Array2,MarType,Process,VM_UNIT,VAR,VMArray1
046TIC00131,'046-T-001,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046TIC00131,MVM,0
046FI20058,'HO,PVI,RAW,IN,2600,0,2,0,0,1,204,MODEL2,U046FI20058,F,0
046FI00005,'HO,PVI,RAW,IN,2000,0,2,0,0,1,204,MODEL2,U046FI00005,F,0
046XL05001AA,'046-H-010A/B,ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U046H010A,LRsw,0
D046XS41001,'AREA,'SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
046XL05001BB,'046-H-010A/B,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U046H010B,run,0
071HIC16034A,'071-U-110',MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V14,0
071HIC16046B,'071-U-110',MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V19,0
071HIC16057B,'071-U-110',MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V09,0
063LI00080,'TOP,PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,U063LI00080,L,0
071ZSC05706,'071-U-130','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,PRV03,V09,0
S071ZLO16104,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16104,openlsw,0
S071XL16106,'VALVE,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16106,pos,0
S071XL16205A,'071-E-118B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071E118B,run,0
S071XL16206B,'071-E-116,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071EU116,LRsw,0
S071HS16033A,'AUTO,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110L,V11,0
S071HS16034B,'MAN,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110L,V14,0
S071HS16165A,'AIR,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,V07,0
S071HS16320B,'071-ET-112,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,V13,0
060PI10029,'FG,PVI,RAW,IN,6000,0,2,0,0,1,203,MODEL2,U060PI10029,P,0
060FI00033A,'FG,PVI,RAW,IN,6500,0,2,0,0,1,204,MODEL2,U060FI00033A,F,0
060PI20028,'FG,PVI,RAW,IN,6000,0,2,0,0,1,203,MODEL2,U060PI20028,P,0
060PI00090,'FG,PVI,RAW,IN,6000,0,2,0,0,1,203,MODEL2,U060PI00090,P,0
060ZSO10015,'FG,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060KU10015,openlsw,0
060XZS06061B,'060-H-010A/B',ST16,PV,IN,1,0,2,0,0,1,200,DB2,WB206101S2017,B,10
060HSH06021A,'060-H-002A/B','MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060H002A,DO_RUN,0
060HSL06101A,'060-H-030A/B',LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U060H030A,DO_STOP,0
060XL06081BA,'060-H-020A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H020B,LRsw,0
060KY00082,'HL,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060KU00082,sw,0
063L01041_CA,'LL,CALCU,RV3,Q03,100,0,2,0,0,1,200,DB3,063L01041_CARV3,PV,0
S071TZAL05074,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201501S3119,B,17
S071PCTC05075B,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201701S3119,B,21
071H16033B_TRK,'071-U-110',SWITCH,,,1,0,2,0,0,1,201,MODEL2,U071U110U,C19,0
S163HSL00150B,'163-PM-201B,PVI,PV,'Com.DO',1,0,2,0,0,1,101,MODEL2,U163PU201B,DO_STOP,0
S2608_N2_NRR,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,16
S2608_SEC_STS,'SEC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,1
S2611_ESB_NRR,'R,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,14
S2611_N2S2,'N2S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,31
S2611_N1S3,'N1S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,25
S2620_ALRM_CLS3,'CLASS3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2620,B,9
S2620_DIAG_DIAG,'ABNORMAL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2620,B,2
S2620_N1S1,'N1S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,1
S3101_N2S2,'N2S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,31
S3101_N1S3,'N1S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,25
S3101_N3S1,'N3S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,14
S046EZT01026,'SBAR,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,32
S050HS00602FU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,20
S050HSMF00602,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,15
S050EZ02111_1,'INTERMEDIATE,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,7
S050HSAF00131,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S3101,B,14
S050HS00130AFU,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,25
S3103_N2S4,'N2S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3103,B,1
S063TZTM01045,'TEMP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,12
S046XLAF00209,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,6
S063UZRR03040,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,31
S3119_N2_NRL,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,15
S071SDPE00004,'POSITION,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3119,B,11
S071ZSO05100,'OPEN,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3119,B,4
S071TZTG05074,'HH,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,16
S070UZT03001_1,'INTERMEDIATE,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,3
S071PPG05075B,'SDV,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,29
S071PT05075B,'SDV,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,28
S2014_ESB_NRL,'LT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,13
S2014_NET_BUS1,'BUS1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,11
S2014_SEC_STS,'SEC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,1
S2014_N9_NRR,'N9,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,30
S2014_N2IO_STS,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,16
S2014_N2S7,'N2S7,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,14
S2014_N1IO_STS,'N1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,7
S2014_N4S5,'N4S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,30
S2014_N3S6,'N3S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2014,B,22
S2014_N6S3,'N6S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,14
S2014_N5S4,'N5S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,6
S2014_N8S1,'N8S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,30
S2014_N7S2,'N7S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,22
S1701_N6_NRL,'N6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,23
S1701_N7S5,'N7S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,25
S146HSAF00101A,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S1701,B,21
S050HST00068A,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203301S1701,B,5
S046HSA00104,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S1701,B,30
S050XLAF00068A,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S1701,B,9
S840HSAF30201,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,4
S840HSA80201,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,1
840XL80201,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,22
S1709_N2S1,'N2S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1709,B,8
S1709_N1S2,'N1S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1709,B,2
S047XLAF00204,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1709,B,20
S840XLAF00101,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S1709,B,19
047XL00426,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S1709,B,12
S047HSA00426,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S1709,B,8
S2101WB2001,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2101,B1,0
S2101WB2023,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202301S2101,B1,0
S2101WB2045,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204501S2101,B2,0
S2101WB2067,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206701S2101,B2,0
S2103WB2021,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S2103,B1,0
S2103WB2043,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2103,B1,0
S2103WB2065,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S2103,B1,0
S2103WB2087,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB208701S2103,B1,0
S2103WB2153,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB215301S2103,B2,0
S2103WB2175,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB217501S2103,B2,0
S2103WB2197,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB219701S2103,B2,0
S2111WB2083,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB208301S2111,B2,0
S2119WB2017,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201701S2119,B1,0
S2119WB2039,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203901S2119,B1,0
S2119WB2105,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB210501S2119,B2,0
S2119WB2127,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB212701S2119,B2,0
S2119WB2149,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB214901S2119,B2,0
S2115_N2S2,'N2S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,31
S2115_N1S3,'N1S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,25
S2115_N4_NRL,'N4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,19
S2115_N3S1,'N3S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,7
S146TZAF20013B,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S2115,B,24
S146FZTM20015D,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201901S2115,B,4
S163LZMF00186,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S2115,B,28
S2602_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,32
S2602_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,26
S2602_N3S2,'N3S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2602,B,10
S2602_N4S1,'N4S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2602,B,20
S063LZTM00127,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,13
S063TZTG00319,'HH,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,6
S063UZT03008,'INTERLOCK,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,31
S063XZAF00520,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,8
063XZ00310,'THYRSTR,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,21
S150ESCC00030,'ESV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S2101,B,31
S146ESCC00061,'ESV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S2101,B,22
S142XZTC10008,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,31
S100EZRS01001,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2101,B,13
S146VSMS05105B,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210901S2103,B,28
S146XZTC30004,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,18
S146XZTC05105A,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,12
S146SDMS10007,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,22
S146LZMS00014,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,2
S146XZTE05107B,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,27
S163LZMS00160,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208901S2119,B,10
S063XZTC00520,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,20
S063LZMS00110,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,8
S063TZMS00319,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,6
S063LZMS00121,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,3
S063XZTE00511,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB202101S2611,B,24
S050EZRS02001,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,21
S046HSAK00102,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,17
S050EZRS02111,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203501S3101,B,3
S046EZRS02010,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203501S3101,B,1
S046HSMS00102,'MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB204301S3101,B,8
S840HSAK80201,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207501S1701,B,31
S840HSMS80201,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB208101S1701,B,28
060FIC03501A,'FG,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U060FU03501A,mv,0
046TI10073,'GL,PVI,RAW,IN,200,-50,2,0,0,1,203,MODEL2,U046TI10073,T,0
046TI10051,'046-P-002A,PVI,RAW,IN,300,-50,2,0,0,1,203,MODEL2,U046TI10051,T,0
046TI20072,'HO,PVI,RAW,IN,300,-50,2,0,0,1,203,MODEL2,U046TI20072,T,0
046PDI20053,'046-P-002B,PVI,RAW,IN,15,0,2,0,0,1,203,MODEL2,U046PDI20053,dP,0
046TI00063,'HO,PVI,RAW,IN,300,-50,2,0,0,1,203,MODEL2,U046TI00063,T,0
046FIC30041,'HO,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046FU30041,mv,0
071PDI16018,300026,PVI,RAW,IN,10,0,2,0,0,1,200,DB3,071PDI16018,RAW,0
071LI16030,300029,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071LI16030,RAW,0
071FI16016A,'300160,PVI,RAW,IN,8452,0,2,0,0,1,200,DB3,071FI16016A,RAW,0
071FI16017B,300164,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071FI16017B,RAW,0
071FI16038A,300181,PVI,RAW,IN,17443,0,2,0,0,1,200,DB3,071FI16038A,RAW,0
060FT00092,'FG,PVI,RAW,IN,13000,0,2,0,0,1,203,MODEL2,U060FI00092,F,0
060TI00006,'060-V-001',PVI,RAW,IN,300,-100,2,0,0,1,203,MODEL2,U060TI00006,T,0
050PDI00217,'INTERCO.,PVI,RAW,IN,25,0,2,0,0,1,203,MODEL2,PDICALC,V01,0
S163XA00072C,'163-P-110,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,FAULT,t,0
160ZSC00022B,'FG,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U160FU00022B,closelsw,0
163LI00159,'163-CCP-210',PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,U163LI00159,L,0
063LI00109,'SWS,PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,U063LZ00109,L,0
063XS00309,'PCS4HEATERS,ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
063HSL00309C,'PCS4HEATERS,LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U063H232C,DO_STOP,0
S063XL00501A,'063-PM-232A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U063PU232A,run,0
S063XL00502B,'063-PM-232B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U063PU232B,LRsw,0
046PI20261,'HO,PVI,RAW,IN,1000,0,2,0,0,1,203,MODEL2,U046PI20261,P,0
046FI30058,'HO,PVI,RAW,IN,2600,0,2,0,0,1,204,MODEL2,U046FI30058,F,0
046XL05001AB,'046-H-010A/B,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U046H010A,run,0
D046XS41002,'AREA,'SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
046ZSC00001A,'HO,'SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,PRV01,V01,0
S046TZHH21017A,'046-P-001B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
071HIC16033A,'070-K-110,MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V12,0
071HIC16034B,'071-U-110',MLD,MV,OUT,1,0,2,0,0,1,101,MODEL2,U071U110U,V13,0
071XS05201A,'071-U-130',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
S071ZLC16060,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071SDU16060,closelsw,0
S071ZLO16105,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16105,openlsw,0
S071XL16107,'VALVE,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16107,pos,0
S071ZLC16170,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16170,closelsw,0
S071XL16204A,'071-E-118A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071E118A,run,0
S071XL16205B,'071-E-118B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071E118B,LRsw,0
S071HS16033B,'MAN,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110L,V12,0
S071HS16165B,'WASTE,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,V08,0
S071HSH16208A,'071-E-115,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071H115,DO_RUN,0
060PI10019,'TOP,PVI,RAW,IN,4000,-100,2,0,0,1,203,MODEL2,U060PI10019,P,0
060FI00054A,'FG,PVI,RAW,IN,6500,0,2,0,0,1,204,MODEL2,U060FI00054A,F,0
060PI20029,'FG,PVI,RAW,IN,6000,0,2,0,0,1,203,MODEL2,U060PI20029,P,0
063LI01060,'063-CCP-217',PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,U063LI01060,L,0
060FI00033B,'FG,PVI,RAW,IN,6500,0,2,0,0,1,204,MODEL2,U060FI00033B,F,0
060ZI00079,'HL,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U060FU00079,pos,0
060ZSO00015B,'N2,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060FU00015B,openlsw,0
060ZSO20015,'FG,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060KU20015,openlsw,0
060ZSC00082,'HL,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060KU00082,closelsw,0
D060XS35101A,'060-U-260C','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XL06081BB,'060-H-020A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H020B,run,0
060XL06081AA,'060-H-020A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H020A,LRsw,0
060XZS06081A,'060-H-020A/B',ST16,PV,IN,1,0,2,0,0,1,200,DB2,WB206301S2017,B,6
060XS06101A,'060-H-030A/B',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060HSH06021B,'060-H-002A/B','MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060H002B,DO_RUN,0
060HSL06101B,'060-H-030A/B',LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U060H030B,DO_STOP,0
060KY00083,'HL,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060KU00083,sw,0
063HY01062,'063-CCP-217,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U063HU01062,sw,0
063T00321_CA,'HH,CALCU,RV3,Q03,100,0,2,0,0,1,200,DB3,063T00321_CARV3,PV,0
S071TZMS05074,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201701S3119,B,11
S046EZT01015,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,27
S063LZMF00115,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2608,B,10
S2611_DIAG_ALRM,'DIAGNOSTIC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,6
S2611_DIAG_CMER,'INTERSCS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,4
S2611_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,32
S2611_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2611,B,26
S063TZAF00315,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2611,B,27
S063LZTM00117,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2611,B,7
S2620_N2S1,'N2S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,8
S2620_N1S2,'N1S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,2
S3101_NET_BUS1,'BUS1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,11
S3101_N2IO_STS,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,32
S3101_N1IO_STS,'N1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,29
S3101_N1S4,'N1S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,26
S3101_N2S3,'N2S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,20
S3101_N3S2,'N3S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,15
S047HSMF00102,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3101,B,30
S047EZ01016FU1,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,30
S050EZRR02001,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,25
S050EZRR02111,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,4
S046EZRR02010,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,2
S050HST00131,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S3101,B,13
S046HSA00105,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,9
S3103_N2_NRL,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3103,B,15
047XL00427,'LER001,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3103,B,17
S047XLAF00205,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,13
S063LZAF01041,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3103,B,2
S063T01045FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,2
S047HSA00427,'HS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,32
S3119_NET_BUS1,'BUS1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,11
S3119_ALRM_CLS1,'CLASS1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,7
S3119_N1IO_STS,'N1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3119,B,29
